code,board_code,board_name,prev_close,open,pct_chg,volume,amount,macd,macd_signal,macd_hist
000983,881105,煤炭开采加工,6.5,6.49,0.31,704160,342953.0,,,
000985,881180,石油加工贸易,14.24,14.25,-0.7,18668,8989.0,,,
000987,881283,多元金融,7.76,7.72,0.39,364145,170964.0,,,
000988,881171,自动化设备,100.26,98.01,-9.14,735040,361286.0,,,
000989,881141,中药,9.01,8.98,-1.78,404758,174157.0,,,
000990,881108,化学原料,6.49,6.49,0.15,430593,195086.0,,,
000993,881145,电力,10.02,10.08,-0.1,115664,52882.0,,,
000995,881273,白酒,10.15,10.1,2.96,289762,150086.0,,,
000997,881130,计算机设备,17.61,17.6,4.88,438873,255102.0,,,
000998,881101,种植业与林业,8.27,8.25,1.93,179298,109805.0,,,
000999,881141,中药,25.47,25.3,1.77,201877,112401.0,,,
001201,881102,养殖业,11.26,11.25,-0.53,36047,17795.0,,,
001202,881152,物流,12.32,12.24,-1.14,30707,12831.0,,,
001203,881112,钢铁,26.76,26.73,-2.95,134017,55269.0,,,
001205,881148,港口航运,13.26,13.25,0.9,66524,33823.0,,,
001206,881182,美容护理,16.36,16.2,-6.97,114449,40970.0,,,
001207,881266,橡胶制品,14.82,14.82,0.34,34231,14832.0,,,
001208,881278,电网设备,13.88,13.8,-5.19,190391,75716.0,,,
001209,881136,服装家纺,15.6,15.6,0.0,17492,7905.0,,,
001210,881145,电力,17.58,17.46,-3.64,46996,15413.0,,,
001211,881139,家居用品,18.81,18.86,-2.34,30089,13320.0,,,
001212,881115,建筑材料,33.26,32.94,-6.34,54475,24062.0,,,
001213,881149,公路铁路运输,3.56,3.55,0.56,81552,46379.0,,,
001215,881134,食品加工制造,31.72,32.02,-3.69,22923,9623.0,,,
001216,881139,家居用品,13.53,13.42,-1.18,30559,13002.0,,,
001217,881108,化学原料,9.76,9.77,1.54,82514,38841.0,,,
001218,881109,化学制品,21.7,21.53,-1.11,18331,7356.0,,,
001219,881134,食品加工制造,12.41,12.31,0.0,36264,18521.0,,,
001220,,,29.13,29.14,0.76,9703,4912.0,,,
001221,,,39.66,39.49,5.07,46637,23651.0,,,
001222,881139,家居用品,14.03,13.96,0.14,74888,35508.0,,,
001223,881171,自动化设备,31.5,31.8,-5.11,20473,7912.0,,,
001225,881118,专用设备,39.69,39.67,10.0,18323,8188.0,,,
001226,881268,工程机械,39.93,39.94,-7.71,8606,2748.0,,,
001227,881155,银行,2.18,2.18,1.83,1180081,631809.0,,,
001228,881152,物流,26.71,26.47,0.56,8618,3966.0,,,
001229,881130,计算机设备,34.99,34.67,-10.0,50959,25535.0,,,
001230,881181,环境治理,17.27,17.27,-4.4,48641,18624.0,,,
001231,881263,农化制品,18.03,18.06,1.72,17746,10349.0,,,
001233,,,43.34,43.29,2.7,19790,11076.0,,,
001234,881136,服装家纺,19.29,19.29,0.57,14900,7145.0,,,
001236,881283,多元金融,7.52,7.46,1.33,154158,86214.0,,,
001237,,,52.85,52.7,-1.46,19694,7956.0,,,
001238,881139,家居用品,23.81,23.99,1.6,4911,2002.0,,,
001239,881268,工程机械,11.04,11.04,-1.54,44846,20077.0,,,
001248,,,13.94,13.69,-6.24,1874715,646802.0,,,
001255,881265,塑料制品,23.04,23.04,-1.26,11835,5243.0,,,
001256,881118,专用设备,22.7,22.64,-3.88,25057,8989.0,,,
001257,,,23.91,23.81,-1.67,128775,50579.0,,,
001258,881145,电力,11.61,11.85,6.37,1868895,900833.0,,,
001259,881173,小家电,41.82,42.02,-6.81,16903,7127.0,,,
001260,881126,汽车零部件,15.46,15.49,-1.68,12600,5534.0,,,
001266,881171,自动化设备,30.72,30.59,-5.99,26622,11104.0,,,
001267,881129,通信设备,30.12,29.57,-9.99,371944,175629.0,,,
001268,881131,白色家电,17.25,17.37,-5.91,31040,14848.0,,,
001269,881279,光伏设备,17.77,17.82,4.84,53311,27278.0,,,
001270,881276,军工电子,95.22,95.12,-7.53,85539,38480.0,,,
001277,,,26.68,26.68,0.04,10473,5052.0,,,
001278,881126,汽车零部件,14.1,14.5,-0.99,25468,12557.0,,,
001279,,,23.74,23.6,4.17,25506,10624.0,,,
001280,,,60.6,60.5,-1.44,48851,20548.0,,,
001282,881126,汽车零部件,15.1,15.02,-0.6,32196,12769.0,,,
001283,881281,电池,43.85,43.61,-4.65,24346,7839.0,,,
001285,,,40.23,40.0,1.39,13735,7195.0,,,
001286,881145,电力,10.48,10.43,0.19,250013,103388.0,,,
001287,881123,其他电子,20.99,20.71,-2.95,225294,95197.0,,,
001288,881118,专用设备,25.59,25.42,-1.25,31408,12729.0,,,
001289,881145,电力,16.27,16.26,0.92,57129,29539.0,,,
001296,881167,非金属材料,16.98,17.09,-1.18,19694,8936.0,,,
001298,881123,其他电子,16.09,15.9,-2.92,68871,24948.0,,,
001299,881146,燃气,9.61,9.62,-0.94,23904,10446.0,,,
001300,881139,家居用品,10.15,10.2,-3.45,28143,12831.0,,,
001301,881281,电池,55.15,54.79,2.45,65504,33454.0,,,
001306,881117,通用设备,47.41,47.45,-0.46,6751,3007.0,,,
001308,881122,光学光电子,17.25,17.08,-0.64,24189,10786.0,,,
001309,881121,半导体,354.58,359.33,10.0,306387,148772.0,,,
001311,881126,汽车零部件,16.0,16.27,-1.94,56664,27923.0,,,
001312,,,17.51,17.51,0.06,27571,13628.0,,,
001313,881103,农产品加工,7.1,7.05,0.0,136553,64510.0,,,
001314,881124,消费电子,48.02,47.6,-7.25,70509,30675.0,,,
001316,881180,石油加工贸易,25.52,25.44,-3.1,18426,6475.0,,,
001317,881152,物流,52.5,52.54,-3.1,72129,33879.0,,,
001318,881133,饮料制造,11.1,11.22,-4.05,163331,74689.0,,,
001319,881126,汽车零部件,18.24,18.08,-0.11,19143,9428.0,,,
001322,881139,家居用品,6.08,6.03,0.49,44928,19556.0,,,
001323,881139,家居用品,17.17,17.17,3.49,97512,44570.0,,,
001324,881269,轨交设备,18.95,18.83,-1.79,17530,8686.0,,,
001325,,,35.09,34.79,1.45,10404,5476.0,,,
001326,881122,光学光电子,44.15,44.37,-4.48,14891,7523.0,,,
001328,881182,美容护理,32.08,32.08,-0.78,33586,18283.0,,,
001330,881274,影视院线,4.8,4.75,-3.96,704797,298279.0,,,
001331,881146,燃气,38.7,38.58,-4.13,102943,50209.0,,,
001332,881118,专用设备,29.91,29.91,-2.07,14054,5655.0,,,
001333,881265,塑料制品,17.93,17.93,-1.34,14124,7294.0,,,
001335,,,29.94,29.94,-1.94,8152,2692.0,,,
001336,881284,环保设备,16.22,16.25,-0.25,17893,8684.0,,,
001337,881169,贵金属,38.99,39.77,-0.21,245778,113766.0,,,
001338,881103,农产品加工,8.66,8.62,0.23,53031,26767.0,,,
001339,881130,计算机设备,68.64,68.28,-7.69,109493,52621.0,,,
001356,,,8.42,8.42,-0.71,46913,20594.0,,,
001358,881109,化学制品,26.98,25.37,-10.01,116310,49071.0,,,
001359,881167,非金属材料,77.44,76.08,-9.99,59650,25332.0,,,
001360,881118,专用设备,14.23,14.17,-2.39,30461,11382.0,,,
001365,,,36.22,35.99,-3.37,58703,22664.0,,,
001366,881103,农产品加工,10.73,10.76,0.19,34219,17256.0,,,
001367,881140,化学制药,17.95,17.87,-2.67,11826,4836.0,,,
001368,881139,家居用品,19.96,19.89,-1.8,14467,6178.0,,,
001369,,,12.79,12.71,0.47,113157,53732.0,,,
001373,881122,光学光电子,25.02,25.03,-1.32,18726,8844.0,,,
001376,881145,电力,11.36,11.13,-1.85,340865,169198.0,,,
001378,881265,塑料制品,16.36,16.3,-1.83,38053,14430.0,,,
001379,881117,通用设备,14.84,14.85,-1.15,16886,7887.0,,,
001380,881126,汽车零部件,15.72,15.63,0.06,15901,8428.0,,,
001382,,,18.02,17.6,-5.33,81587,29309.0,,,
001386,,,14.98,14.91,1.34,47166,25951.0,,,
001387,881131,白色家电,11.48,11.44,-0.96,36302,17224.0,,,
001388,,,20.69,20.32,-5.99,84831,34583.0,,,
001389,881270,元件,146.0,145.5,-10.0,88878,48793.0,,,
001390,,,17.7,17.81,-0.68,8793,3509.0,,,
001391,,,4.34,4.32,0.23,295638,139447.0,,,
001393,,,43.02,42.83,-0.81,28360,13189.0,,,
001395,,,28.24,28.04,-2.27,42106,14945.0,,,
001396,,,31.81,31.86,0.35,13697,6287.0,,,
001399,,,24.22,23.82,-9.0,569085,180859.0,,,
001400,,,65.52,65.22,-6.59,15691,7257.0,,,
001696,881117,通用设备,14.54,14.39,-4.95,544745,203777.0,,,
001872,881148,港口航运,21.65,21.66,2.54,35730,20041.0,,,
001896,881145,电力,13.16,13.01,-10.03,1070219,426619.0,,,
001914,881153,房地产,9.07,9.05,0.88,60490,34412.0,,,
001965,881149,公路铁路运输,10.56,10.55,1.33,192572,110664.0,,,
001979,881153,房地产,7.15,7.14,-1.82,888515,406740.0,,,
002001,881140,化学制药,30.3,30.15,0.73,290495,153872.0,,,
002003,881135,纺织制造,10.83,10.77,0.37,203569,120879.0,,,
002004,881140,化学制药,4.35,4.33,1.15,211080,121414.0,,,
002005,881173,小家电,2.21,2.19,-1.36,148480,77349.0,,,
002006,881118,专用设备,13.31,13.2,-1.43,84044,42010.0,,,
002007,881142,生物制品,13.26,13.22,1.66,147704,91408.0,,,
002008,881171,自动化设备,91.0,89.08,-10.0,538394,284186.0,,,
002009,881118,专用设备,16.5,16.33,-3.21,114768,45283.0,,,
002010,881152,物流,4.72,4.7,1.48,244559,143576.0,,,
002011,881131,白色家电,10.52,10.52,0.19,109395,59566.0,,,
002012,881137,造纸,5.46,5.46,-2.38,144784,62159.0,,,
002014,881138,包装印刷,10.8,10.82,2.31,41298,21532.0,,,
002015,881145,电力,14.17,14.06,-3.25,508228,215300.0,,,
002016,881153,房地产,4.22,4.21,0.71,106969,55590.0,,,
002017,881129,通信设备,13.3,13.26,0.6,155551,76034.0,,,
002019,881140,化学制药,10.24,10.16,-0.1,89093,45184.0,,,
002020,881140,化学制药,13.88,13.78,-2.02,133450,60328.0,,,
002021,881118,专用设备,2.56,2.55,-2.34,339255,142951.0,,,
002022,881144,医疗器械,5.05,5.01,0.0,52423,25447.0,,,
002023,881166,军工装备,9.1,9.07,-0.11,219103,90060.0,,,
002024,881177,互联网电商,1.2,1.19,-0.83,292248,111108.0,,,
002025,881276,军工电子,61.08,61.0,-6.42,191144,92631.0,,,
002026,881117,通用设备,9.8,9.73,-1.94,63275,24485.0,,,
002027,881164,文化传媒,5.47,5.45,2.74,2160882,1254224.0,,,
002028,881278,电网设备,165.66,165.0,-6.98,109449,48954.0,,,
002029,881136,服装家纺,8.05,8.03,-0.12,214881,103482.0,,,
002030,881144,医疗器械,5.45,5.44,-2.02,218798,78249.0,,,
002031,881118,专用设备,4.77,4.7,-1.47,511042,218087.0,,,
002032,881173,小家电,42.74,43.0,5.15,44578,25153.0,,,
002033,881160,旅游及酒店,8.58,8.58,0.12,174788,83952.0,,,
002034,881181,环境治理,14.2,14.12,0.35,74354,34789.0,,,
002035,881174,厨卫电器,4.83,4.8,0.83,101480,54349.0,,,
002036,881122,光学光电子,7.23,7.25,-4.84,1150517,511852.0,,,
002037,881109,化学制品,6.72,6.66,-2.83,221189,96961.0,,,
002038,881140,化学制药,5.49,5.45,-2.0,343267,149670.0,,,
002039,881145,电力,19.9,19.87,0.7,90029,47796.0,,,
002040,881148,港口航运,8.09,8.05,-0.37,60667,28463.0,,,
002041,881101,种植业与林业,8.53,8.51,1.52,157854,89818.0,,,
002042,881135,纺织制造,3.68,3.65,-1.09,244687,104422.0,,,
002043,881115,建筑材料,13.73,13.59,-1.09,163102,76917.0,,,
002044,881175,医疗服务,4.55,4.51,-1.1,739284,329875.0,,,
002045,881124,消费电子,8.48,8.55,-3.77,547266,242308.0,,,
002046,881117,通用设备,45.3,45.61,-10.0,155563,74272.0,,,
002047,881116,建筑装饰,3.19,3.17,-5.02,263952,98215.0,,,
002048,881126,汽车零部件,18.21,18.11,-2.86,178153,87427.0,,,
002049,881121,半导体,64.86,64.12,-0.25,239084,119721.0,,,
002050,881131,白色家电,36.02,35.65,-1.55,475219,202695.0,,,
002051,881116,建筑装饰,9.03,8.85,-0.66,321713,149910.0,,,
002052,881282,其他电源设备,8.83,8.83,-4.64,104081,39989.0,,,
002053,881145,电力,9.55,9.52,-0.42,77871,36872.0,,,
002054,881109,化学制品,6.9,6.85,-2.17,227080,124376.0,,,
002055,881124,消费电子,5.3,5.24,-4.34,150691,47663.0,,,
002056,881279,光伏设备,20.88,20.65,-3.5,374688,169828.0,,,
002057,881179,其他社会服务,7.99,7.91,-0.88,259043,101136.0,,,
002058,881281,电池,15.5,15.5,-4.77,27981,11842.0,,,
002059,881160,旅游及酒店,4.35,4.33,0.92,139950,73345.0,,,
002060,881116,建筑装饰,3.29,3.27,0.91,155680,84410.0,,,
002061,881116,建筑装饰,3.63,3.61,0.28,170681,88220.0,,,
002062,881116,建筑装饰,7.49,7.46,-1.2,144875,71797.0,,,
002063,881272,软件开发,5.42,5.4,-0.55,280230,136316.0,,,
002064,881264,化学纤维,11.22,11.12,-0.62,609759,332381.0,,,
002065,881271,IT服务,6.92,6.86,-0.58,415360,206065.0,,,
002066,881115,建筑材料,20.56,20.56,-2.82,34069,9671.0,,,
002067,881137,造纸,4.28,4.26,-2.8,569132,195220.0,,,
002068,881266,橡胶制品,7.36,7.3,-0.82,318609,136821.0,,,
002069,881102,养殖业,3.11,3.09,0.64,92957,45819.0,,,
002072,881159,贸易,6.69,6.64,-0.3,63760,27030.0,,,
002073,881118,专用设备,5.65,5.67,3.36,275952,166597.0,,,
002074,881281,电池,28.29,27.95,1.38,402869,214116.0,,,
002075,881112,钢铁,3.63,3.63,1.1,351159,192359.0,,,
002076,881122,光学光电子,1.93,1.93,-1.55,312813,133160.0,,,
002077,881121,半导体,11.61,11.52,-3.1,294091,117471.0,,,
002078,881137,造纸,14.52,14.58,0.96,186698,95946.0,,,
002079,881279,光伏设备,9.01,9.0,-3.22,431161,176615.0,,,
002080,881115,建筑材料,43.62,43.55,-2.96,687506,352824.0,,,
002081,881116,建筑装饰,3.73,3.73,-2.14,1064641,443420.0,,,
002082,881141,中药,10.18,10.16,-8.15,200086,81217.0,,,
002083,881135,纺织制造,11.88,11.44,-5.22,1168990,499612.0,,,
002084,881139,家居用品,3.44,3.43,-2.03,151889,63314.0,,,
002085,881126,汽车零部件,10.35,10.28,1.93,329988,178842.0,,,
002086,881103,农产品加工,1.8,1.8,-1.11,343246,129645.0,,,
002088,881115,建筑材料,7.21,7.15,-0.28,36618,17373.0,,,
002090,881278,电网设备,9.26,9.29,3.24,218605,114261.0,,,
002091,881159,贸易,7.74,7.75,2.71,159820,104688.0,,,
002092,881108,化学原料,4.44,4.44,0.0,566402,261979.0,,,
002093,881162,通信服务,6.76,6.74,1.04,163946,87235.0,,,
002094,881139,家居用品,4.56,4.56,0.44,263247,132192.0,,,
002095,881164,文化传媒,13.6,13.6,1.54,38869,20975.0,,,
002096,881109,化学制品,9.38,9.4,2.03,84890,47485.0,,,
002097,881268,工程机械,7.15,7.14,0.28,176802,92689.0,,,
002098,881135,纺织制造,6.56,6.55,-0.61,26383,14182.0,,,
002099,881140,化学制药,5.47,5.41,-0.73,163022,81437.0,,,
002100,881103,农产品加工,7.03,7.01,2.42,213040,124086.0,,,
002101,881126,汽车零部件,8.76,8.75,2.4,64620,37001.0,,,
002102,881140,化学制药,2.31,2.29,-2.16,123063,42375.0,,,
002103,881139,家居用品,6.34,6.26,1.26,117956,66479.0,,,
002104,881129,通信设备,10.08,9.99,0.4,385761,197528.0,,,
002105,881128,汽车服务及其他,5.25,5.23,-0.38,80567,40273.0,,,
002106,881122,光学光电子,9.81,9.68,-0.92,220029,92633.0,,,
002107,881141,中药,6.04,6.02,-1.49,104722,43162.0,,,
002108,881265,塑料制品,4.33,4.3,0.0,251119,119135.0,,,
002109,881108,化学原料,2.56,2.57,-0.78,60542,17810.0,,,
002110,881112,钢铁,3.1,3.1,3.23,407008,241082.0,,,
002111,881166,军工装备,9.5,9.43,-0.21,83591,38697.0,,,
002112,881278,电网设备,16.19,16.16,2.41,451421,215388.0,,,
002114,881168,工业金属,6.48,6.48,-1.23,72335,29690.0,,,
002115,881162,通信服务,10.7,10.58,-4.58,610942,241957.0,,,
002116,881116,建筑装饰,6.99,7.01,0.43,34971,18490.0,,,
002117,881138,包装印刷,7.87,7.81,0.13,73649,34169.0,,,
002119,881121,半导体,20.94,20.61,-8.31,362855,157488.0,,,
002120,881152,物流,6.83,6.82,0.88,344140,176465.0,,,
002121,881278,电网设备,4.94,4.92,0.4,309538,156846.0,,,
002122,881117,通用设备,2.37,2.36,-1.69,131991,33821.0,,,
002123,881162,通信服务,8.24,8.23,-3.88,285260,139948.0,,,
002124,881102,养殖业,2.19,2.18,0.0,572162,271442.0,,,
002125,881281,电池,12.22,12.11,0.16,193068,92959.0,,,
002126,881126,汽车零部件,39.71,39.07,-6.62,326136,165791.0,,,
002127,881177,互联网电商,3.07,3.05,-0.65,437265,208887.0,,,
002128,881105,煤炭开采加工,26.76,26.79,1.27,174297,101474.0,,,
002129,881279,光伏设备,8.62,8.52,2.67,1413916,787721.0,,,
002130,881123,其他电子,16.48,16.2,3.7,598508,310665.0,,,
002131,881117,通用设备,4.09,4.06,3.67,9182004,4298167.0,,,
002132,881117,通用设备,4.01,3.99,-6.98,768971,261604.0,,,
002133,881153,房地产,2.5,2.48,-0.8,110993,48500.0,,,
002134,881270,元件,19.39,19.17,-6.6,102225,38897.0,,,
002135,881116,建筑装饰,5.91,5.91,-1.69,137402,59367.0,,,
002136,881108,化学原料,11.93,11.89,-0.84,72307,31074.0,,,
002137,881122,光学光电子,7.14,7.05,-0.7,252138,102418.0,,,
002138,881270,元件,43.15,42.79,-7.07,523110,227640.0,,,
002139,881124,消费电子,9.79,9.79,-0.41,140928,75925.0,,,
002140,881116,建筑装饰,8.83,8.82,0.91,66993,34512.0,,,
002141,881270,元件,6.3,6.4,-10.0,3300511,1471153.0,,,
002142,881155,银行,31.92,31.85,3.07,360012,207158.0,,,
002144,881135,纺织制造,9.87,9.87,0.2,52080,23027.0,,,
002145,881108,化学原料,4.63,4.6,-0.65,430550,197184.0,,,
002146,881153,房地产,1.11,1.11,0.0,1126102,533471.0,,,
002148,881162,通信服务,6.17,6.14,-2.59,190157,83445.0,,,
002149,881170,小金属,32.19,31.98,-2.89,275040,133244.0,,,
002150,881279,光伏设备,20.99,20.97,-6.15,96142,44724.0,,,
002151,881276,军工电子,28.05,27.89,-0.18,147327,74715.0,,,
002152,881130,计算机设备,9.87,9.8,0.41,325497,156242.0,,,
002153,881272,软件开发,7.95,7.95,3.52,413461,223416.0,,,
002154,881136,服装家纺,3.82,3.8,1.57,302942,166533.0,,,
002155,881169,贵金属,22.81,23.02,-1.62,548349,241746.0,,,
002156,881121,半导体,62.1,61.07,-10.0,1610228,855271.0,,,
002157,881102,养殖业,2.9,2.89,0.34,1072960,526130.0,,,
002158,881117,通用设备,25.8,25.59,-7.33,148428,60314.0,,,
002159,881160,旅游及酒店,12.83,12.8,1.48,48460,25678.0,,,
002160,881168,工业金属,3.76,3.76,-1.06,194970,91865.0,,,
002161,881123,其他电子,5.36,5.3,-3.73,198171,97373.0,,,
002162,881139,家居用品,3.96,3.94,-0.25,175704,86193.0,,,
002163,881116,建筑装饰,7.95,7.9,-0.88,291034,151748.0,,,
002164,881117,通用设备,10.86,10.65,-2.85,89194,35103.0,,,
002165,881109,化学制品,6.55,6.43,-3.82,720752,297809.0,,,
002166,881109,化学制品,6.61,6.6,-1.51,142622,60502.0,,,
002167,881170,小金属,15.44,15.34,-7.84,836172,350755.0,,,
002168,881140,化学制药,3.67,3.67,-1.91,44671,16884.0,,,
002169,881278,电网设备,11.03,10.95,-5.71,245086,88143.0,,,
002170,881263,农化制品,11.65,11.58,0.69,179518,101614.0,,,
002171,881168,工业金属,9.17,9.1,-0.44,448260,211379.0,,,
002172,881175,医疗服务,3.16,3.16,-0.63,147727,63724.0,,,
002173,881175,医疗服务,20.48,20.18,-6.98,973508,444090.0,,,
002174,881275,游戏,11.4,11.29,-3.07,300285,128128.0,,,
002175,881117,通用设备,2.37,2.35,-2.53,187340,64676.0,,,
002176,881277,电机,8.21,8.17,-0.61,544981,259913.0,,,
002177,881158,零售,5.6,5.62,1.96,565834,295579.0,,,
002178,881272,软件开发,4.43,4.41,-1.58,121103,54382.0,,,
002179,881276,军工电子,33.67,33.33,-0.86,264538,125727.0,,,
002180,881130,计算机设备,16.79,16.61,-3.51,159026,61652.0,,,
002181,881164,文化传媒,8.19,8.15,-2.2,332552,151826.0,,,
002182,881170,小金属,11.82,11.77,-1.61,160682,74899.0,,,
002183,881159,贸易,4.54,4.52,-0.44,500990,225664.0,,,
002184,881171,自动化设备,9.62,9.53,-1.14,69257,32447.0,,,
002185,881121,半导体,16.57,16.31,-10.02,3996137,1672942.0,,,
002186,881160,旅游及酒店,9.12,9.2,0.88,87152,48190.0,,,
002187,881158,零售,5.17,5.19,0.77,227158,117761.0,,,
002188,881153,房地产,4.74,4.73,-0.84,103574,54999.0,,,
002189,881276,军工电子,18.73,18.52,-3.1,42658,16042.0,,,
002190,881126,汽车零部件,22.73,22.7,-0.84,63638,32097.0,,,
002191,881138,包装印刷,3.75,3.72,0.27,168466,82794.0,,,
002192,881267,能源金属,65.54,65.13,-4.23,157041,73819.0,,,
002193,881136,服装家纺,3.83,3.82,-1.83,38549,13802.0,,,
002194,881129,通信设备,8.8,8.68,-1.48,152696,68763.0,,,
002195,881271,IT服务,6.69,6.57,-1.35,3268423,1655142.0,,,
002196,881277,电机,10.25,10.2,0.2,276225,130855.0,,,
002197,881271,IT服务,6.62,6.59,-7.7,656363,253145.0,,,
002198,881141,中药,3.19,3.16,1.25,49167,25022.0,,,
002199,881270,元件,13.39,13.26,6.35,339720,173624.0,,,
002200,881116,建筑装饰,6.52,6.57,-1.53,27856,13720.0,,,
002201,881115,建筑材料,7.63,7.59,-1.57,154769,69278.0,,,
002202,881280,风电设备,18.08,18.0,-0.39,821684,398765.0,,,
002203,881168,工业金属,17.76,17.45,-2.87,503824,198320.0,,,
002204,881118,专用设备,5.37,5.36,0.93,250558,136075.0,,,
002205,881115,建筑材料,9.65,9.65,-0.83,23207,10411.0,,,
002206,881264,化学纤维,5.33,5.32,-0.94,83789,37316.0,,,
002207,881107,油气开采及服务,5.66,5.71,-1.41,154775,60928.0,,,
002208,881153,房地产,11.88,11.62,-9.85,773882,327953.0,,,
002209,881118,专用设备,10.66,10.65,-1.78,34795,16204.0,,,
002210,881181,环境治理,2.24,2.23,-1.79,607222,240213.0,,,
002211,881109,化学制品,3.96,3.99,-7.58,263830,97015.0,,,
002212,881272,软件开发,6.6,6.41,-4.7,1464054,752279.0,,,
002213,881121,半导体,26.75,26.29,-4.41,161551,77351.0,,,
002214,881276,军工电子,13.26,13.27,-2.79,37306,16467.0,,,
002215,881101,种植业与林业,9.11,9.11,2.31,226685,134342.0,,,
002216,881134,食品加工制造,13.37,13.38,0.3,106825,54316.0,,,
002217,881122,光学光电子,1.43,1.42,-1.4,1322651,447364.0,,,
002218,881145,电力,4.06,4.04,-4.19,949238,364141.0,,,
002219,881175,医疗服务,2.11,2.1,-3.32,962825,323744.0,,,
002221,881180,石油加工贸易,5.51,5.51,1.09,260119,131994.0,,,
002222,881122,光学光电子,52.56,49.94,-10.01,458224,232920.0,,,
002223,881144,医疗器械,27.71,27.64,1.01,117140,61450.0,,,
002224,881266,橡胶制品,3.45,3.44,-1.16,100825,35015.0,,,
002225,881115,建筑材料,3.55,3.53,-1.13,269329,105475.0,,,
002226,881109,化学制品,4.88,4.9,1.84,260328,153161.0,,,
002227,881282,其他电源设备,6.0,5.99,-1.83,18538,6846.0,,,
002228,881138,包装印刷,3.04,3.02,0.0,214596,113339.0,,,
002229,881271,IT服务,10.02,9.73,-3.09,301004,120466.0,,,
002230,881272,软件开发,40.07,39.8,-0.5,323339,163024.0,,,
002232,881271,IT服务,13.88,13.79,-0.14,45545,19965.0,,,
